review,star,pos_neg
진짜 진짜 진짜 너무 꿀교양입니다 강의 듣다가 진짜 교수님 너무 좋아서 널리 알려야겠다 하고 쓰러 왔습니다 진짜 꼭 들으세요... 전 대면 비대면 혼용 시기라서 올 녹강으로 진행했는데 2학기부터는 어떻게 진행될 지 모르겠지만 이 교수님이라면 진짜... 학생들 많이 생각하고 진행하실거 같다는 생각이 들어요 오픈북 시험이고 자료 출력해서 강의 한번 들을 때 제대로 필기하면서 듣고 시험 보기 전에 한번 훑어보면서 앞에 키워드 적어 놨더니 중간고사 만점 받았습니다 유익하기도 하고 친절하신 교수님... 진짜 꼭 듣는 거 추천합니다,5,pos
실험과목이라 그냥 참고 듣습니다.. 전필아니면 아예 안들었을과목,1,neg
실험은 해도해도 끝이없네 2학기엔 실험 5개 ㅋㅋㅋㅋㅋ 커리를 왜이렇게 짠지 모르겠음 조교님은 착하신거같은데 내용이해가 안됨. 기말 전범위인것도 화남,1,neg
절대로 듣지 마셈....전필이니까 어쩔수없는데 ㄴㅎㅈ 교수 말고 다른 교수 들어 가성비 안좋은 교수 줌 실강 힘듬 온라인강의의 장점이 없는 교수 애들도 공부 안한다면서 다 잘함ㅋㅋ,1,neg
이때까지 들은 과목중 손에 꼽힐정도로 수업 잘하심 그대신 시험이 쫌 어렵긴 한다 공부해도 못풀정도는 아닌듯 해부생리보다는 간호중심으로 공부하는게 성적따기 쉬워요,4,pos
흠 흠 과목 자체가 어려웠습니다..열심히 해야해요,3,mid
발음 클리닉 할 때 너무 친절하게 발음 고쳐주시고 기다려주셔서 걱정했던 거 싹 사라졌었어요! 언어특성상 발음이 중요한데 그런 걸 신경 많이 써주셔서 너무 좋아요! 교수님 수업 듣게 되어서 너무 좋아요!!!!!,5,pos
최경근 교수님 수업을 선택한 과거의 저에게 칭찬 한사바리 해주고 싶어요!! 과목 특성상 과제가 너무 많은데 교수님은 최대한 불필요한 던 다 빼시고 학생들에게 최대한 부담가지 않게 노력해주세요!! 설명도 잘 해주셔서 너무 좋아요ㅠ 처음에는 원래 제가 정보과목을 별로 안좋어했어서 대학교까지 와서 코딩..? 이러면서 너무너무 걱정했는데 교수님 설명 들으면서 하나하나씩 하니까 부담도 적고 스트레스도 없어요! 진짜 짱입니다 교수님!!!!!!,5,pos
"너무너무 쫗아요!!! 학생들이 발표하면 진짜 잘 듣고 하나하나 어떤 점이 좋았는지, 어떤 걸 고치면 좋을지 말해주시고 고쳐야 할 점도 절대 기분나쁘게 말 안하시고 오히려 감사하다, 고쳐야겠다라는 감정만 딱 느낄 수 있도록 말 잘해주세요!! 가끔 내주시는 과제도 학생들이 부담스럽지 않은 선에서 내주시고 매주 글쓰기 과제? 그런거 없어요!! 글쓰기가 있더라도 최대한 수업시간에 끝내주시려고 합니다! 나중에 논술 쓸 때는 깐깐하게 보신다고 하셔서 벌써 걱정되지만.. 제가 잘하면 되는 거니까요!!  교수님 너무너무 좋아요💛 제가 수업시간에는 엄청 조용한데 익명의 힘을 빌려 이렇게 감사하다는 말 전합니다💛",5,pos
학생의 편의부터 생각하시는 교수님 ..♥  과제도 정말 적은 편이고 시험도 정말 쉬워요! 화학 하나도 몰라서 걱정했는데 정말 1도 부담되지 않는 강의입니다 추천추천,5,pos
수기레포트쓰다가 손목나가는줄........ 워드가  편했는데 왜 굳이 수기로 쓰라고 하는지........융통성 없음;;,1,neg
4학년에 실험한개만 듣는것도 별론데.. 조교님도 레포트 채점 깐깐히 하시는거같아요😐 식공은 4년동안 실험과목만 13개를 듣네 ^^  도움이 되지는 않음..,1,neg
"조교님,,,,,,되게 깐깐하신거같아요,, 작년 평 보니 작년에도 평이 그렇게 좋진 않았는데 ,, 4학년 되어서 실험 한개 듣는것도 고역인데,,, 걍 힘듭니다,, 조교님에게 맞춰주려니 ㅠ 시험은 어떻게 나올지 모르겠어요 가르쳐주시는건 나쁘지 않은 것 같습니다,,",1,neg
장점은 재탕 없이 매번 영상 찍으시는 거 같고 열정은 있으신 거 같음 단점은 거의 매일 팀플있고 과제 양도 적은 게 아닌데 과제 설명이 부족함. 과제 설명 부족하단 말은 들었는데 진짜 부족함대부분 애들이 과제를 일부분 잘못 제출할 정도임 조발표 한 번 하는데 시간도 애매하게 잡아서 끝 조 애들한텐 그냥 빨리 넘기라는 식으로 후딱 넘어감 나쁘진 않은데 좋은 게 아닌 건 확실함,3,mid
피피티랑 영상 옛날꺼 재탕하고 심지어 어디서 퍼 온 거 같은데 과제도 피피티제작 하나에 시험도 온라인으로 치는 거 하나밖에 없어서 나쁘지 않음. 근데 얻어가는 건 없다 !,4,pos
교수님 특징만 알면 공부시간 대비 엄청난 효율을 뽑아낼 수 있음,5,pos
깐깐하고 사소하게 해야할게 많아요. 다른 전공수업도 마찬가지 피하세요 제발,1,neg
고등학교 때 화학 좀 했다 하면 너무너무 꿀강의임 처음부터 자세하게 설명해주시고 사소해서 까먹은 거도 잘 짚고 넘어가주심 진짜 내가 듣는 강의 중 최고 강의 ㅠㅠ 꼼꼼하시고 중요한 거만 잘 집어서 시험 내시고 교수님 곰돌이 같아서 귀여우심 ㅎㅎ,5,pos
정다은교수님만큼 강의력 좋은 교수님 못봄 초등학생도 이해할수 있을 정도로 잘 설명해주심 학생들 사정도 많이 고려해 주시고 성적도 어떻게든 점수 긁어모아 주심 강의력 좋고 학생 좋아하는 미모의 교수님? 안듣는 사람이 손해지 내 최애 교수님임 강의 진짜 잘하심,5,pos
학점 잘 주시는데 강의 내용은 쓰레기 그 이상이예요 몇년 전꺼일지도 모르는 강의쓰시는데 ppt가독성 엄청나게 떨어져요 눈아플 정도로 ㅠ,1,neg
"학점만 얻어가세요,,,다른건 다 손해,,,",2,neg
최악의 강의. 강의 내용도 별로고 음질도 지지직거리면서 이상함. 비싼 등록금 내고 이딴 강의를 필수로 들어야 된다는 것이 정말 화가 남.,1,neg
과제는 많지만 시험은 정말 쉬워요. 최고의 수업. 최고의 교수님.,5,pos
시험이 너무하다 싶을 정도로 어려움. 강의 자체도 별로임. 근데 성적은 나쁘지 않게 주시는 듯.,2,neg
그냥 갓정열 그 자체입니다. 진짜 그냥 말로 설명이 안돼요.교수님이 젊으셔서 그런지 진짜 친근하시고 지각도 딱이 없고 출석만 하면 돼요. 물론 악용하는 사람 한명도 없으니까 악용할 생각은 마시고^^ 야외수업도 해서 아이스크림도 사주시고 수업도 친절하게 설명 잘 해주시고 학생들한테 편하게 잘 대해주십니다. 과제는 결과레포트는 없고 예비레포트만 써가면 되고 기말만 시험봐요. 그냥 갓정열입니다.,5,pos
차민영 교수님 너무 좋아요 ㅠㅠ 진짜 스크립트 띄어서 한 줄 한 줄 다 해석해주시고 알기 쉽게 설명해주시고...그냥 너무 착하셔요 ㅠㅠ 가끔 비대면인것도 너무 좋아요 ㅠㅠㅠ 진짜 꼭 들으세요 놓치면 후회합니다,5,pos
"교수님께서 수업에 대해 가지시는 열정이 대단하십니다. 수업 자체는 들을만 하고, 과제도 매주 요약문 한 번 제출, 그리고 한 번의 조별 발표 정도라서 부담이 크지 않습니다. 교수님께서 수업 외적으로 하시는 말씀이 조금 많고 정치적인 견해도 일부 포함되어있지만 꽤 흥미로운 주제이기 때문에 생각할 거리가 많아지는 수업입니다.",4,pos
"꿀강의. 물론 오래된 피피티 재탕, 오래된 영상 재탕이긴한데..강의평에 비해 나쁠거라곤 없었음. 피피티도 몇개만 보노보노고 그냥 배경 흰색으로 알아서 보면 됨. 과제는 ppt제작 하나 있는데 그냥 쏘쏘 내가 자료 조사하고 내 이야기 쓰는거라 어려울건 없음.",5,pos
그저 빛.. 진짜 민영차 교수님 단점은 사정이 있으셔서 비대면 수업이 종종있다는거? 근데 나한텐 이 마저도 장점이었음 교수님 사랑해요 ♡,5,pos
오픈북이지만 시간이 개짧음. 진짜 몇페이지에 정리해두거나 퀴즈 위주로 프린트 해두셈. 비전공자가 듣기엔 버거웠는데 사실 시험은 쉬웠음 꿀강의 ㅇㅈ,5,pos
"(비대면수업) 일단 교수님은 너그러우시고, 메일에 대한 답변도 진짜 잘해주시는 편. 중간고사 성적은 안나와서 모르겠지만 나는 계속 엑설런트 피드백 받아서 크게 걱정은 안하는 중. 다만 팀플은 1주차부터 계속 있어서 힘든편,, 수욜에 과제주시고 토욜에 제출이라 목금토가 너무 바빴음 ㅜ 다른 창사코 교수님은 4-5주차부터 팀플 시작하신걸로 알고 팀원도 꽤 많은 걸로 앎. 팀원이 많으면 배가 산으로 갈 수도 있고 안맞는 팀원도 꽤 많을 거니까 이건 알아서 갠취, 나는 팀인원에 있어서는 이 교수님이 좋았음. 아이디어 경진대회도 필참인데 중간고사랑 겹치니까 멘탈갈리는줄^!^",4,pos
학과기초 아니었으면 진짜 안들었음. 조별과제 피드백은 주시는데 말을 너무 못알아듣게 해주심..질문하면 답변은 잘해주시지만..답이없음,1,neg
"중간고사 시험으로 본다고 공지 하셔서 공부 다 했더니 갑자기 요약과제로 변경..^^ 지금까지 배운 내용을 요약하는게 과제지만 수업 내용 ppt나 인터넷 내용과 겹치는 문장이 있으면 0점 처리 ..  다른 학생들도 이거때매 애 많이 먹은 걸로 알고 있음. 그리고 공지 가독성 너무 떨어져서 공지에 대한 질문이 얼마나 많았으면 공지를 3,4번 수정하심 . 그러나 정작 중간과제 채점 요소로는 가독성을 넣으심ㅎㅎ그리고 강의 반절이 헛기침이라고 생각하면 됨,,,",1,neg
시험 개깐깐함중간 시험공지 해주고 계속 추가로 요구하심5장이내라고 공지해놓고 그 이상써놨더니일주일후에 5장까지만 인정하고 나머지는 인정안한다고함본인사진나오는 인증 요구하고 jpg로 올려야하는데 pdf로 올리면 감점표기안쓰면 감점등 개깐깐함그런데 시험점수는 깐깐하게봄그래놓고 학생들의 부담을 줄이기 위해 노력했다함부담을 줄이고싶다고는 했지만 강의를 전부 다 듣고 자기의 식으로 해석해서 풀어나가길 원하심완전 비추,1,neg
제 입장에서 간호학과에서 가장 좋은 교수님이에요. 친절하시고 중간고사도 대체 과제로 해주셨어요. 성적도 잘 주시고 !,5,pos
피피티 보고 말로만 설명하신다. 이해 안되요 …,2,neg
"영어논문설명하시는 방식이고, 그 논문 안에서 사용되는 실험법들에 대해 이해하는게 중요함.",4,pos
교수님께서 정말 불친절하심. 학생들이 그래도 다들 열심히 만들어온 팀플 과제를 발표하는데 표정이 영 말이 아님. 중간고사까지 팀플이 과제의 거의 전부고 과제 제출시 과제파일의 형식이나 제목은 정해주심.,1,neg
교수님께서 설명 굉장히 잘하셔서 강의 들으면서 보면 이해하기 쉬운데 나중에 보면 까먹어서 복습 꼭 필수고 시험 시간이 넘 촉박하기 때문에 이해를 잘 해놔야 해요,4,pos
과제 많다길래 걱정 많았는데 올해는 대면으로 진행해서 그런지 과제 거의 없었어요. 크게 시험 두번 과제 두번 ? 그리고 수업도 재밌고 친절하셔요 ㅠㅠ 2학기 때 명저읽기는 안하시나요 ..,5,pos
평 안좋길래 걱정 많았는데 그냥 나쁘지 않았어요,4,pos
과제 한번도 안내주셨고 코로나 때문에 조심하던 시기라 다른 학생들과 활동을 하면서 수업을 한 건 아니었음 중간고사는 20분동안 40문제 푸는데 핸드폰으로 했고 서술형 없었음 아무튼 주미란 교수님  최고,5,pos
과제는 많고 복잡한데 과제에 대한 설명이 부족합니다 미리 평가항목도 제시하지 않고 별 의미 없는 부분에서까지 감점을 하시네요,2,neg
"진짜 최악의 교수님임.. 매주 아침에 실강(시험기간에도 있음)이있고, 카메라 켜야함(카메라 안 키면 강퇴시키심), 또 과제도 한주도 빠지지 않고 있고, 이 과제 역시 매우 부담스러움. 진짜 수강 철회하고 싶다고한 학생들이 매우 많았음. 힘든 대학생활 경험해보고 싶으면 꼭 신청하시길",1,neg
패논패여서 부담없이 듣기 좋아요! 매주 진로 관련된 강의 듣고 2주 안에 소감문 내면 되는거라 편하게 들었어요!,5,pos
ㅠ과제.. 많지만 그래도 귀여우시고 너그러우시며 수업에 열정적이시고 착하시고 선하시기에 사랑하지만 조금만 과제를 덜 주시면 어떨까 하는 저의 사소한 의견을 내비쳐 봅니다,5,pos
수강생들 진심으로 생각해주시고학점도 잘 주셔요얻어가는 것도 많아요 감사합니다,5,pos
레포트 쓰는게 ㄹㅇ 귀찮긴 한데 실험 일찍 끝나고 좋아요,4,pos
녹강 이었는데 마감일도 널널하고 중간 기말 정리레포트 쓰려면 좀 빡세긴 한데 미리 공부한댜는 느낌으로 써놓으면 ㄱㅊ,4,pos
티미 너무 많으심 수업 때 내용이 옶음 중간은 조별 발표 조원 운 안좋으면 헬,4,pos
수업은 열정적으로 해주시고저희를 아껴주시는게 너무 느껴져요!시험도 정말 수업시간에 배운거만 공부하면 시험도 볼만은..한데 그래도 어려워요ㅎ,5,pos
과제 많음. 그렇다고 그 과제를 명확하게 알려주는것도 아님이것 때문에 고생 많이 했음.,3,mid
강의도 다른 유투브같은데에서 퍼온 강의에 ppt도 괴랄함근데 학점은 잘 줌진짜 학점빼고는 아무런 얻을게 없는 강의,3,mid
처음에는 좋은분 아닐줄 알았는데 과제도 전부 이지하고 시험도 과제로 내주신다. 진ㅋ자 개꿀임! 수업은 진지하게 하시는편.,5,pos
정말 최악 작년 강의평이 왜 좋았는지 모르겠음다시 창사코 과목을 수행해야한다면 이 교수님만은 피할것임원래 수업의 시간대가 있는데 그 시간대에 줌을 진행하는게 아니라교수님의 마음대로 시간대를 정해서 통보함피피티나 영상은 문장의 질이 너무 떨어져서 어떤 의도인지정확히 알 수가 없음피할 수 있다면 피하길 바람,1,neg
