review,star,pos_neg,clean_review
"질문도 굉장히 잘 받아주시고 교재 이외에도 풀만한 문제들을 많이 주셔서 좋음. 그치만 개념에 대한 설명이 충분하지 못하다고 느낄때가 종종 있어서 교재를 읽고, 다른 책도 찾아보며 공부를 할 때도 있음. 그거빼곤 학생들에게 관심도 정말 많으시고 너무 좋음💜",4,pos,질문 굉장하다 자다 받다 교재 이외 에도 풀 만 문제 을 많이 주다 좋다 그치다 개념 에 대한 설명 충분하다 못 하다 느끼다 때 종종 있다 교재 를 읽다 다른 책 찾아보다 공부 를 하다 때 있다 그거 빼다 학생 에게 관심 정말 많다 너무 좋다
"학생들과 꾸준히 소통하려 하심. 영어수업이라 새내기들 입정에서는 겁날 수도 있지만 피피티만 영어로 되어 있고 용어 해설하면서 수업 진행해 주셔서 겁내지 않아도 좋음. 성적은 정말 공부한 만큼 받아갈 수 있도록 단답형, 서술형도 섞어내시는데 공부 안하고 성적 받아갈 생각은 안하는게 좋음.",5,pos,학생 과 꾸준하다 소통 하다 심 영어 수업 이라 새내기 입정 에서는 겁나다 수도 있다 피피티 만 영어 로 되어다 있다 용어 해설 하다 수업 진행 하다 주다 겁 내지 않다 좋다 성적 정말 공부 만큼 받다 갈다 있다 단 답 형 서술 형 섞다 공부 안 하고 성적 받다 갈다 생각 안 하다 좋다
영어 조금만 할 줄 알면 괜찮음 중간중간에 퀴즈같은거 내주시는데 풀만함 수업에 대한 열정이 꽤 있으심,5,pos,영어 조금 만 하다 줄 알 면 괜찮다 중간 중간 에 퀴즈 같다 내주다 풀 만 함 수업 에 대한 열정 꽤 있다 심
듣지말라면 듣지마 이 ㅅ1ㅂ성적 될 수 있는대로 낮게 주는 사람임4학년이고 뭐고 무자비함,1,neg,듣다 듣다 ㅅ ㅂ 성적 되다 있다 낮다 주다 사람 임 학년 이고 뭐 고 무자비하다
강의력은 좀 떨어지십니다 그래도 강의 듣고 책으로 강의 내용 정리하고 시험은 과제 내주시는 거 본인이 혼자 이해하고 풀 수 있으면 쉽게 풀 수 있어요,4,pos,강의 력 좀 떨어지다 그래도 강의 듣다 책 으로 강의 내용 정리 하고 시험 과제 내주다 거 본인 혼자 이해 하고 풀 있다 쉬다 풀 있다
매주 레포트가 좀 빡세긴 한데 조교에 따라 채점 기준이 다른 듯 9시 실험은 좀 빡셈,4,pos,매주 레포트 좀 빡세 기다 한데 조교 에 따르다 채점 기준 다른 듯 시 실험 좀 빡셈
과제 별로 없고 시간도 별로 안 걸림 시험도 쉬운 편,5,pos,과제 별로 없다 시간 별로 안 걸리다 시험 쉽다 편
캠도 안 키고 좋긴 한데 과제가 좀 많은 편임 조별 과제 발표할 때 교수님이 가끔 반박해주셔서 무서움,4,pos,캠 안 키 고 좋다 한데 과제 좀 많다 편임 조 별 과제 발표 하다 때 교수 가끔 반박 해주다 무서움
과제 거의 없고 퀴즈만 가끔 있는 수준 강의 내용도 들을만함,5,pos,과제 거의 없다 퀴즈 만 가끔 있다 수준 강의 내용 들다 함
과제도 거의 없고 쉬워서 좋음 시험도 쉬운 편인데 영어라 좀 그럼,5,pos,과제 거의 없다 쉽다 좋다 시험 쉽다 편 인데 영어 라 좀 그렇다
레포트 과제를 거의 매 실험수업마다 제출하는 것 빼고는 수월한 강의이다. 교수님 강의는 최대한 이해시켜 주시려는 교수님의 노력이 대단함. 강의력이 매우 좋으신편.,5,pos,레포트 과제 를 거의 매 실험 수업 마다 제출 하다 빼다 수월하다 강의 이다 교수 강의 최대한 이해 시키다 주다 교수 노력 대단하다 강의 력 매우 좋다 편
교수님이 친절하시고 메일 답도 빨리 해주십니다팀플이 쉴틈없이 몰아치는건 힘들었어요,4,pos,교수 친절하다 메일 답 빨리 해주다 팀 플 쉬다 틈 없이 몰아치다 힘들다
교수님이 독설 하는거 즐기시는듯..난 아니지만 “이렇게 발표하시면 부끄럽지 않으세요”란 말을 실제로 여러번 하심;근데 난 감상문 앵간하게 써서 별 말 안들음,2,neg,교수 독설 하다 즐기다 난 아니다 이렇게 발표 하다 부끄럽다 않다 란 말 을 실제 로 여러 번 심 근데 난 감상문 앵 가다 써다 별 말 안 들다
온라인 강의 듣고 수업시간에 예제 푸는 형식인데본인이 풀면서 개인적으로 물어봐야함교수님이 푸는거 보여주시는거나 답지가 따로 안나와서 좀 짜증남 10문제 이하로 매주 과제문제 있는데 노베기준으로 좀 난이도가 있음중간은 어려웠는데 기말때 더 어렵다고 함..,3,mid,온라인 강의 듣다 수업 시간 에 예제 푸다 형식 인데 본인 풀다 개인 적 으로 물어보다 야하다 교수 푸다 보여주다 답지 따로 안 나오다 좀 짜증나다 문제 이하 로 매주 과제 문제 있다 노베 기준 으로 좀 난이도 있다 중간 어렵다 기 말때 더 어렵다 함
과제도 없고 재미있게 들었습니다!강의 시간이 길어서 힘들 줄 알았는데 쉬는 시간도 주셔서 좋았습니다!,4,pos,과제 없다 재미있다 들다 강의 시간 기다 힘들다 줄 알다 쉬다 시간 주다 좋다
좋다고생각하면 좋고 나쁘다고 생각하면 한없이 나쁨생각하기나름.,5,pos,좋다 생각 면 좋다 나쁘다 생각 하다 한없이 나쁘다 생각 기 나름
전공보다 더 빡셈 다른교수님꺼 들을걸 개후회중 분명 3학점인데 실강에 대면수업만해도 3시간인데 거기다가 추가적으로 매주 동영상강의 2개나 올리심.,1,neg,전공 보다 더 빡셈 다른 교수 끄다 들다 개 후회 중 분명 학점 인데 실강 에 대면 수업 만해 시간 인데 거기 다가 추가 적 으로 매주 동영상 강의 개 나 올 리심
"일단 고전 독서 인증 시험 이건 찍기 시험이고, 교수님께서 에세이 피드백 해주실 때 너무 꼽 주는 것처럼 말씀하셔서 이게 피드백 받는 시간인지 내가 뭘 잘못해서 혼나고 있는 시간인지 모르겠음...그리고 피드백을 받아도 대체 뭘 원하는 건지 모르겠다..",1,neg,일단 고전 독서 인증 시험 이건 찍기 시험 이고 교수 께서 에세이 피드백 해주다 때 너무 꼽 주다 처럼 말씀 하다 게 피드백 받다 시간 인지 내 뭘 잘못 하다 혼나다 있다 시간 인지 모르다 그리고 피드백 을 받다 대체 뭘 원하다 건지다 모르다
잘 가르쳐주시고 좋습니다 경제학원론 들으실거면 김도환교수님 듣는게 가장 좋을 거 같아요,5,pos,자다 가르치다 좋다 경제학 원론 들다 김도환 교수 듣다 가장 좋다 거 같다
"교수님이 좋으심설명도 잘 해주시고 과제도 정성껏 도와주심단, 과목이 별로임",3,mid,교수 좋다 심설 명 자다 해주시 고 과제 정성껏 도와주다 심다 과목 별로 임
팀플이랑 피드백 조금 빡치긴하는데 그래도 할만한 정도 다만 확실하게 가이드라인이 있었으면 좋을듯,4,pos,팀플 이랑 피드백 조금 빡치다 하다 그래도 하다 정도 다만 확실하다 가이드라인 있다 좋다
교수님 착하시고 쿨하셔서 굉장히 좋아요!시험도 어려워서 다 같이 못 보니까 걱정말고 책 많이 푸세요!,5,pos,교수 착하다 쿨하다 굉장하다 좋다 시험 어렵다 다 같이 못 니까 걱정 말고 책 많이 푸다
C언어 자체가 어렵다는 단점 밖에 없습니다. 교수님이 정말 스윗하시고 학생들에게 관심이 많으십니다.질문도 잘 받아주시고요,5,pos,언어 자체 어렵다 단점 밖에 없다 교수 정말 스윗 하다 학생 에게 관심 많다 질문 자다 받다
"ㄹㅇ 3학점인듯한 6학점짜리 수업퀴즈 6번에 중간1,2 기말까지 다해서 거의 매주 시험을 봄객관식인데 맞으면 +5, 틀리면 -1 함부로 찍지도 못함근데 할거는 많은데 얻는것도 그만큼 많다고 생각해요교수님이 정말 열정이 넘치셔서 6학점어치를 가르쳐주셔요신호및시스템을 조졌었는데 이 퀴즈 덕에 반강제적으로 공부하느라이만큼 따라온게 믿기지가 않네요..교수님께 감사드립니다",4,pos,ㄹㅇ 학점 인 듯 학점 짜다 수업 퀴즈 번 에 중간 기 말 까지 다해 서 거의 매주 시험 을 봄 객관 식 인데 맞다 틀리다 함부로 찍다 못 하다 근데 하다 많다 얻다 그만큼 많다 생각 하다 교수 정말 열정 넘치다 학점 어치 를 가르치다 신호 및 시스템 을 좋다 퀴즈 덕 에 반 강제 적 으로 공부 하다 라이 만큼 따라오다 믿다 않다 교수 께 감사 드리다
퀴즈 시험 합쳐서 9번 봄 + 객관식 운빨중요함소통을 중시하는듯 얘기하지만 절대적으로 일방향 소통 정신나갈거같음,1,neg,퀴즈 시험 합치다 번 봄 객관 식 운빨 중요하다 소통 을 중시 하다 얘기 하다 절대 적 으로 일 방향 소통 정신 나가다 같다
친절하게 잘 가르쳐주시고 문제도 다양하게 풀어주신다. 다만 아쉬운 점은 과제를 할때 배우지 않은 단어들이 가끔 나온다.,4,pos,친절하다 자다 가르치다 문제 다양하다 풀다 주다 다만 아쉽다 점 과제 를 하다 때 배우다 않다 단어 가끔 나오다
"과제는 어렵지 않고,  시험 문제도 어렵지 않음.",4,pos,과제 어렵다 않다 시험 문제 어렵다 않다
강의 꼼꼼한데 숙제로 나오는 과제는 어렵다..,3,mid,강의 꼼꼼하다 숙제 로 나오다 과제 어렵다
화약류관리기사 따기 전에 보면 너무 좋을듯. 교수님께서 이해하기 쉽게 잘가르쳐주십니다.,5,pos,화약류 관리 기사 따다 전 에 보다 너무 좋다 교수 께서 이해 하다 쉬다 잘 가르치다
과제의 양이 많지만 중간고사 공부한다 생각하면서 풀어도 너무 많음,3,mid,과제 양 많다 중간고사 공부 하다 생각 하다 풀다 너무 많다
교수님이 열심히 가르쳐주심 근데 과제  2개를 시험기간에 내면서 여러분 힘들죠? 라고만 안하셨으면 좋겠음,3,mid,교수 열심히 가르치다 주심 근데 과제 개 를 시험 기간 에 내면 서 여러분 힘들다 라고만 안 하다 좋다
물리 특유의 이론만 알면 틀리는 문제들이 그대로 나온다 예제만 보지 말고 문제집사서 풀어보는걸 추천,3,mid,물리 특유 이론 만 알 면 틀리다 문제 그대로 나오다 예제 만 보지 말고 문 제 집사 서 풀다 보다 추천
1학년 1학기는 고3의 연장선이라 할만했으며 과제의 경우도 그닥 어렵진 않았음,3,mid,학년 학기 고 연 장선 이라 하다 하다 과제 경우 그닥 어렵다 않다
가장 맘편히 할 수 있고 과제도  퀴즈여서 쉽게 풀수 있음,5,pos,가장 맘 편하다 하다 있다 과제 퀴즈 여서 쉬다 풀다 있다
발표자료를 만들따 정확하게 어떤걸 요구하는지 잘모르겠음..,3,mid,발표 자료 를 만들다 따다 정확하다 어떤 걸 요구 하다 잘 모르다
2주에 한번씩 과제가 나오는데 난이도가 쎈B정도여서 어렵지 않게 문제를 풀 수있움. 하지만 중간고사 문제수가 많아서  시간이 좀 부족함,3,mid,에 한번 씩 과제 나오다 난이도 쎄다 정도 여서 어렵다 않다 문제 를 풀 있다 움 하지만 중간고사 문제 수가 많다 시간 좀 부족함
그냥 교수자질이 없는 사람답도없는 문제를 총 11문제 중에 2개를 끼워놓고 가까운거 고르라고 하는 무지하고 무능한 인간그냥 반도체 독학하는게 스트레스 덜받고 효율도 좋아요,1,neg,그냥 교수 자질 없다 사람 답 없다 문제 를 총 문제 중 에 개 를 끼우다 가깝다 고르다 하다 무지하다 무능하다 인간 그냥 반도체 독학 하다 스트레스 덜 받다 효율 좋다
설명은 국어책을 읽듯이 프린트종이를 그냥 읽는다는 느낌,3,mid,설명 국어 책 을 읽다 프린트 종이 를 그냥 읽다 느낌
"솔직히 시험 너무 지엽적으로 내는 것같음, 그래도 수업 자체는 할만함",4,pos,솔직하다 시험 너무 지 엽 적 으로 내다 같다 그래도 수업 자체 하다 함
수업때 캠 안 켜서 좋아요 그리고 그렇게 안 빡세요,5,pos,수업 때 캠 안 켜다 좋다 그리고 그렇게 안 빡세 요
수업 자체는 어렵지 않다만 수업외적인 말씀을 자주 하셔서 중요한 키포인트만 캐치하면 시험은 어렵지 않습니다,3,mid,수업 자체 어렵다 않다 수업 외적인 말씀 을 자주 하다 중요하다 키포인트 만 캐치 하다 시험 어렵다 않다
듣지말고 그냥 다른 학과 거 들으세요. 괜히 후회하지 마시고 그냥 물어보지 말고 다른 교수님 수업 들으세요. 그냥 전부다 별롭니다.,1,neg,듣다 그냥 다른 학과 거 들다 괜히 후회 하다 말다 그냥 물어보다 말고 다른 교수 수업 들다 그냥 전부 다 별롭니 다
"잘 가르쳐 주시지만 과제, 시험 채점 기준이 매우 깐깐하다. 피할 수 있으면 피하길 추천하는 교수님..",2,neg,자다 가르치다 주시 지만 과제 시험 채점 기준 매우 깐깐하다 피 하다 있다 피 하다 추천 하다 교수
족보 영향이 조금 큼. 문제 자체는 어렵지 않지만 개념이해를 잘 하고 있어야함. 강의만 꼼꼼히 들으면 됨,4,pos,족보 영향 조금 크다 문제 자체 어렵다 않다 개념 이해 를 자다 하다 있다 야하다 강의 만 꼼꼼하다 들다 되다
팀플 누구랑 하느냐에 따라 수업이 갈림.교수님 많이 찾아가는게 점수 잘받는 길,3,mid,팀 플 누구 랑 하다 따르다 수업 갈림 교수 많이 찾아가다 점수 잘 받다 길
그냥 그렇다…. 정말 그냥 그렇다아직까지 잘 모르겠다,2,neg,그냥 그렇다 정말 그냥 그렇다 직 까지 자다 모르다
"교수님이 학생들에게 관심이 많으신게 느껴져요. 무엇보다 성적도 잘 주시려고 하시는 편이시고, 모르는 내용을 질문하면 세세하게 하나씩 답변해주셔서 너무 좋아요!다만 문화콘텐츠와 성서수업이지만 성서비중에 좀 더 큰 것같아요.. 그래도 나름 새로운 이야기를 알아갔고, 교수님이 학점도 너그럽게 주시고 학생들에게 관심도 많이 가져주셔서 좋은 수업이었습니다!",5,pos,교수 학생 에게 관심 많다 신다 느껴지다 무엇 보다 성적 자다 주다 하다 편 이시고 모르다 내용 을 질문 하다 세다 하나 씩 답변 해주다 너무 좋다 다만 문화 콘텐츠 와 성 서 수업 이지만 성 서 비중 에 좀 더 크다 같다 그래도 나름 새롭다 이야기 를 알 가다 교수 학점 너그럽다 주시 고 학생 에게 관심 많이 가다 좋다 수업 이다
