lecture,professor,review,clean_text,star
확률통계및프로그래밍,김해광,1시간 15분동안 계속 확률공부만 하니까 힘들다.그러나 시험만 잘보면 끝이다.확률 공부이긴 하지만 사실상 수학공부에 통계공부다. 확률에 자신있어도 수학에 자신이 없으면 안 듣는게 좋다. 그리고 프로그래밍은 거의 안하니까 부담이 없다. 파이썬 모듈써서 다 해결한다.,계속 확률 공부 하다 힘들다 시험 보다 끝 확률 공부 이기다 사실 상 수학 공부 통계 공부 확률 자시다 수학 자신 없다 안 듣다 좋다 프로그래밍 거의 하다 부담 없다 파이썬 모듈 써다 해결 하다,5
확률통계및프로그래밍,김해광,암기 잘하면 무조건 들으셈 이젠 영어 강의로 하실 듯 근데 한국어 수업도 필기는 다 영어임 판서 수업이고 시험은 죄다 필기한 거에서만 나옴 그거 잘 보면 됨,암기 하다 무조건 들다 젠 영어 강의 하다 듯 한국어 수업 필기 영어 임 판서 수업 시험 필기 거 나오다 그거 자다 보다 되다,5
확률통계및프로그래밍,안수엽,단지 똑똑한게 아니라 바른 사람이 되기를 바라는 마인드가 느껴지는 교수님이셨다. 차분하시고 잘가르친다.과제도 적당하게 주셔서 부담되지 않았다.,단지 똑똑하다 아니다 바르다 사람 되다 기르다 바라다 마인드 느껴지다 교수 님 이다 차분하다 가르치다 과제 적당하다 주다 부담 되다 않다,5
확률통계및프로그래밍,안수엽,"중간고사는 대체과제로 진행되었고, 기말고사만 시험보았습니다. 과제도 노력하면 풀 수 있었고, 수업도 좋았지만, 구체적으로 설명해주시는 느낌은 아니었습니다.",중간고사 대체 과제 진행 되어다 기말고사 시험 보다 과제 노력 하다 풀 수 있다 수업 좋다 구체 적 설명 해주다 느낌 아니다,5
확률통계및프로그래밍,안수엽,r프로그래밍 배움시험 쉬움 그래서 한문제라도 틀리면 나가리싸강이라 그런지 출석점수가 높았음한 번이라도 빠지면 출석점수가 뭉텅이로 깎임,프로그래밍 배움 시험 쉬움 문제 틀리다 나가다 싸다 강 그렇다 출석 점수 높다 번 빠지다 출석 점수 뭉텅이 깎다 임,5
확률통계및프로그래밍,안수엽,중간 거의만점 기말 반타작학점 맛집-코로나시대,중간 거의 만점 말 반타작 학점 맛집 코로나 시대,5
확률통계및프로그래밍,안수엽,초반에는 강의력이 그렇게 좋지는 않아 유튜브로 독학을 했다하지만 뒤로 갈 수록 난이도가 쉬워져서 쉽게 했다A 비율을 80%로 잡아준 것으로 알고 있다프로젝트 할 때는 내가 왜 이 데이터를 썼는지 동기와 이유를 꼭 밝히기를 바란다(안 하면 감점으로 알고 있다)시험에서 눈으로 풀리는 문제도 꼭 R로 풀기를 바란다(안 하면 감점이다)이 교수님 상대평가일 때도 +와 0 비율을 7:3 정도로 잡아준걸로 안다학점은 잘 주신다그리고 강의보다는 교수님이 주는 교안이 있는데 그거를 혼자 눈으로 읽는게 더 이해가 잘 된다,초반 강의 력 좋다 않다 유튜브 독학 하다 뒤 갈다 수록 난이도 쉽다 쉬다 하다 비율 로 잡다 준 것 알 있다 프로젝트 하다 때 내 왜 이 데이터 써다 동기 이유 꼭 밝히다 기르다 바라다 안 하다 감점 알 있다 시험 눈 풀리다 문제 꼭 로 풀기 바라다 안 하다 감점 이 교수 님 상대평가 일 때 오다 비율 정도 잡다 주다 안다 학점 자다 주다 강의 교수 님 주다 교 안이 있다 그거 혼자 눈 읽다 더 이해 자다 되다,5
확률통계및프로그래밍,유영환,잘가르치는거 같고 연습문제 올려주시므로 그거 보시면 되요,가르치다 같다 연습 문제 올려주다 그거 보시 되다,2
확률통계및프로그래밍,유영환,"저는 21년 겨울학기로 들었습니다.우선 제 개인적인 얘기를 하자면 고등학교 때 확통을 제일 못했습니다. 그래서 이 과목 신청할 때 잘 할 수 있을까 걱정했었습니다. 고등학교와 대학교 수학은 많이 다릅니다. 우리 학교 수학이 쉬운 편인 것도 있겠지만, 교수님이 설명 자체를 자세히 해주시기 때문에 복습만 잘 해주면 너무 걱정없이 잘 따라갈 수 있을 것 같습니다.해당 과목이 전공이고 계절학기로 진행되어서 따라가기 매우 빡셀 것 같다는 생각이 들었습니다. 근데, 생각보다 빡세지는 않았습니다. 강의는 한 주차에 3~4개로 각 30분 정도로 이루어져 있습니다. 진도 자체도 빠르게 나가는 편이 아니고 쉬운 예제로 진행하기 때문에 너무 걱정 안하셔도 될 것 같습니다.교안과 시험 모두 영어지만, 교수님은 한국말로 전해주시고 영어도 많이 어렵지 않습니다.교수님이 각 단원이 끝나면 해당 단원의 문제 풀이를 해주십니다. 그리고 과제와 시험이 모두 거기에서 나옵니다. 시험은 약간 변형되긴 하지만, 풀다보면 어디서 많이 본 계산 과정이고 많이 본 형태로 나옵니다. 문제 충분히 반복해서 풀어주면 시험 잘 볼 수 있을 것 같습니다.이번 학기는 중간(30%) 기말(30%)으로 진행되었습니다. 시험 난이도는 앞서 말했듯 수업 시간에 푼 문제 위주로만 나와서 쉬운 편입니다. 중, 기말 만점을 50점으로 하시는데 평균이 17점입니다. 문제는 쉬운데 이상하게 점수가 낮은 걸 보니 조금만 열심히 해도 좋은 점수 받을 수 있을 것 같습니다.저는 중간 40, 기말 46이었고 이 정도 하면 1등한다고 생각하시면 될 것 같습니다.교수님이 매우 친절하십니다. 중간고사 때 신분증을 분실해서 시험 접속해서 급하게 말씀을 드렸는데, 학기 끝나기 전까지만 신분증 사진 찍어서 보내달라고 하셨습니다. 의견 수용도 잘 해주시고 메일 답변도 매우 빠르십니다.마지막으로 프로그래밍은 안 합니다. 확률 이론만 배우고 관련 실습은 아예 하지 않습니다.",저 겨울 학기 들다 우선 제 개인 적 얘기 하자 고등학교 때 확통 제일 하다 이 과목 신청 하다 때 자다 하다 수 있다 걱정 하다 고등학교 대학교 수학 다르다 우리 학교 수학 쉽다 편 것 있다 교수 님 설명 자체 자세하다 해주다 때문 복습 자다 해주다 걱정 자다 따라가다 수 있다 것 같다 해당 과목 전공 계절 학기 진행 되어다 따라가다 매우 빡셀 것 같다 생각 들다 생각 빡세 않다 강의 하다 주차 개 각 정도 이루어지다 있다 진도 자체 빠르다 나가다 편이 아니다 쉽다 예제 진행 하다 때문 걱정 하다 되다 것 같다 교 안과 시험 모두 영어 교수 님 한국말 전 해주다 영어 어렵다 않다 교수 님 각 단원 끝나다 해당 단원 문제 풀이 해주다 과제 시험 모두 거기 나오다 시험 약간 변형 되다 풀다 보다 보다 계산 과정 보다 형태 나오다 문제 충분하다 반복 하다 풀다 시험 자다 볼 수 있다 것 같다 이번 학기 중간 말 진행 되어다 시험 난이도 앞서 말 하다 수업 시간 푼 문제 위주 로만 나오다 쉽다 편입 니 중 말 만점 점 하다 평균 점 이다 문제 쉽다 이상하다 점수 낮다 걸 보다 조금 해도 좋다 점수 받다 수 있다 것 같다 저 중간 말 이다 이 정도 하다 생각 하다 되다 것 같다 교수 님 매우 친절하다 중간고사 때 신분증 분실 하다 시험 접속 하다 급하다 말씀 드리다 학기 끝나다 전 신분증 사진 찍다 보내다 달라 하다 의견 수용 자다 해주시 메일 답변 매우 빠르다 마지막 프로그래밍 안 하다 확률 이론 배우다 관련 실습 아예 하다 않다,5
확률통계및프로그래밍,유영환,과제들이 전부 수업시간에 풀어주는 문제들이라 쉽게 할 수 있음. 설명도 이해하기 쉽게 해주는 편,과제 들 전부 수업 시간 풀다 문제 들 쉬다 하다 수 있다 설명 이해 하다 쉬다 해주다 편,5
확률통계및프로그래밍,유영환,다 필요없고 기말만 잘보면 됩니다기말만!,필요없다 말 보다 되다 말,5
확률통계및프로그래밍,유영환,처음이 수업계획서를 봤을때 기말 비중이 높은걸 보고 알아차려야 했습니다 중간은 쉬웠지만 기말은 생각보다 어려웠습니다. 그래도 학점은 잘 주시는것 같았습니다,처음 수업 계획 를 보다 때 말 비중 높다 보고 알아차리다 하다 중간 쉽다 말 생각 어렵다 학점 자다 주다 같다,5
확률통계및프로그래밍,유영환,예제 풀이가 시험에 도움이 많이됩니다 꼭 여러번 풀어보세요 기말고사 중요합니다!,예제 풀이 시험 도움 되다 꼭 번 풀다 보다 기말고사 중요하다,5
확률통계및프로그래밍,유영환,여러분 기말 잘보세요 학점은 잘 수십니다 과제도 강의 내용문제가 과제입니다,여러분 말 보다 학점 자다 니 과제 강의 내용 문제 과제 이다,5
확률통계및프로그래밍,유영환,강의에서 진행하는 예제만 반복학습해도 좋은성적을 받을 수있다.,강의 진행 하다 예제 복학 습하다 좋다 성적 받다 수 있다,5
확률통계및프로그래밍,유영환,이해하기 여러번에 걸쳐 쉽게 잘 알려주십니다 열심히 하면 성적 잘 주십니다,이해 하다 번 걸치다 쉬다 자다 알다 하다 성적 자다 줄다,5
확률통계및프로그래밍,유영환,중간은 조금 쉬웠던 것 같았는데 기말이.. 어려웠습니다.. 물론 공부 안한 제탓도 있겠죠하지만 과제도 그냥 연습문제 풀어주신 거 나와서 쉬웠습니다시험 치고 학점을 걱정했지만 괜찮게 나와서 좋았습니다 기말 대비 열심히 하시면 에이쁠 걱정 안하셔도 될 거같네여,중간 조금 쉽다 것 같다 말 어렵다 공부 안 탓 있다 과제 그냥 연습 문제 풀다 거 나오다 쉽다 시험 학점 걱정 하다 괜찮다 나오다 좋다 말 대비 하다 이쁘다 걱정 하다 되다 거 같다,5
확률통계및프로그래밍,유영환,과제는 이미 강의도 올려져 있는 부분에서 책 그대로 내시기 때문에 전혀 부담없음 시험도 어느정도만 공뷰하면 쉽게 풀 수 있을듯,과제 강의 올리다 있다 부분 책 그대로 시기 때문 전혀 부담 없다 시험 정도 뷰 하 쉬다 풀 수 있다,5
확률통계및프로그래밍,유영환,과제랑 수업에 풀어주신 연습문제만 열심히 복습한다면 시험 충분히 잘봅니다.,과제 수업 풀다 연습 문제 복습 하다 시험 충분하다 보다,5
확률통계및프로그래밍,유영환,"성적 반영기준은 과제 10프로, 출석 20프로, 중간 20프로, 기말 50프로입니다과제는 교수님 강의에서 나오는 연습문제를 다시 풀라는 거라 부담이 전혀 없습니다시험 역시 연습문제 유형을 그대로 내거나 꼬아서 출제하기 때문에, 평소 강의 열심히 들으시고 연습문제 많이 푸시면 좋은 성적 얻어가실 수 있습니다",성적 기준 과제 프로 출석 프로 중간 프로 말 프로 이다 과제 교수 님 강의 나오다 연습 문제 다시 풀라 거 부담 전혀 없다 시험 역시 연습 문제 유형 그대로 거나 꼬아 출제 하다 때문 평소 강의 들다 연습 문제 푸시 좋다 성적 얻다 수 있다,5
확률통계및프로그래밍,유영환,시험 어려워요..연습문제 과제문제랑 난이도 너무다르네요..수업도 지루함,시험 어렵다 연습 문제 과제 문제 난이도 다르다 수업 지루함,4
확률통계및프로그래밍,유영환,기말고사 반타작하고 시험 조져서 슬퍼하고 있었습니다.기말 평균점수를 보니 다들 반의반타작을 했더군요.웃었습니다.,기말고사 반타작 시험 좋다 슬프다 있다 말 평균 점수 보다 들다 반의 반타작 하다 웃다,2
확률통계및프로그래밍,유영환,유영환 교수님은 필연적인 존재입니다.학점 평가의 절반을 기말고사로 하며기말고사로 학생의 절반을 날렸습니다.그는 타노스야,유영환 교수 님 필연 적 존재 이다 학점 평가 절반 기말고사 하다 기말고사 학생 절반 날리다 그 노스,5
확률통계및프로그래밍,유영환,"개인적 기준입니다. 중간고사: 과제수준, 기말고사: 쌉어려움",개인 적 기준 이다 중간고사 과제 수준 기말고사 싸다 어려움,4
확률통계및프로그래밍,유영환,교수님 미워요!!!!!!너무해!!!!!!!!!,교수 님 미우다 너무하다,2
확률통계및프로그래밍,유영환,그냥 들으셈 복습 열심히 하면 a+  잘 알려주시고 친절하심,그냥 들다 복습 하다 자다 알다 친절하다 심,5
확률통계및프로그래밍,유영환,프로그래밍하곤 연관이 없는게 사실이긴하지만 확통을 꼭 들어야하는 입장이라면 추천함. 다른 전공과목하고 같이 들어야하는 상황에서 상대적으로 부담감도 적고 코로나 후 온라인 수업은 강의하고 PPT 보면서 따라하면 시험 보는데 전혀 문제가 없고 코로나 전 오프라인 수업 하실 때는 중간 중간에 과제로 몇 문제를 주시는데 거의 그정도 수준 혹은 유사한 문제가 나오니까 수업만 집중 잘하면 따로 많은 시간을 들일 필요가 없음. 그리고 교수님께서 말도 안되는 요구가 아니면 학생하고 충분히 소통하고 받아주시는 분이라 아주 훌륭한 수업임.,프로그래밍 하 곤 연관 없다 사실 이기다 확통 꼭 들다 야하다 입장 라면 추천 함 다른 과목 들다 야하다 상황 상대 적 부담 감다 적다 코로나 후 온라인 수업 강의 보다 따르다 시험 보다 전혀 문제 없다 코로나 전 오프라인 수업 하다 때 중간 중간 과제 몇 문제 주다 거의 정도 수준 유사하다 문제 나오다 수업 집중 하다 많다 시간 들이다 필요 없다 교수 님 말 안되다 요구 아니다 학생 충분하다 소통 받다 분 아주 훌륭하다 수업 임,5
